author,category,comment_count,country,date,img_title,title,url
chess24 staff,category,48,,"Feb 26, 2019 | 5:46 PM",,Jan’s Opening Clinic 23,https://chess24.com/en/read/news/jan-s-opening-clinic-23
Colin McGourty,category,12,,"Feb 28, 2019 | 12:44 PM",,Kaido Külaots defies the odds to win Aeroflot Open,https://chess24.com/en/read/news/kaido-kuelaots-defies-the-odds-to-win-aeroflot-open
Colin McGourty,category,31,,"Mar 5, 2019 | 11:38 AM",,Shankland: “My goal is to be World Champion”,https://chess24.com/en/read/news/shankland-my-goal-is-to-be-world-champion
chess24 staff,category,4,,"Mar 1, 2019 | 4:46 PM",,Jan's Opening Clinic 23: Part 1,https://chess24.com/en/read/news/jan-s-opening-clinic-23-part-1
Colin McGourty,category,1,,"Mar 4, 2019 | 10:19 AM",,"Caruana, MVL & Anand all fall in Bundesliga",https://chess24.com/en/read/news/caruana-mvl-anand-all-fall-in-bundesliga
Colin McGourty,category,0,,"Mar 7, 2019 | 11:46 AM",,Duda strikes first in Prague Chess Festival,https://chess24.com/en/read/news/duda-strikes-first-in-prague-chess-festival
chess24 staff,category,17,,"Mar 7, 2019 | 2:22 PM",,Magnus Carlsen plays Banter Blitz,https://chess24.com/en/read/news/magnus-carlsen-plays-banter-blitz
Colin McGourty,category,2,,"Mar 6, 2019 | 8:33 AM",,World Team Championship starts in Astana,https://chess24.com/en/read/news/world-team-championship-starts-in-astana
chess24 staff,category,0,,"Mar 7, 2019 | 4:00 PM",,Jan's Opening Clinic 23: Part 2,https://chess24.com/en/read/news/jan-s-opening-clinic-23-part-2
Colin McGourty,category,0,,"Mar 8, 2019 | 9:00 AM",,World Teams 2-3: Russia pile misery on China,https://chess24.com/en/read/news/world-teams-2-3-russia-pile-misery-on-china
Colin McGourty,category,4,,"Mar 12, 2019 | 8:40 AM",,Duda and Praggnanandhaa impress in Prague,https://chess24.com/en/read/news/duda-and-praggnanandhaa-impress-in-prague
Colin McGourty,category,0,,"Mar 10, 2019 | 9:12 PM",,World Teams 4-5: Chinese women strike,https://chess24.com/en/read/news/world-teams-4-5-chinese-women-strike
Colin McGourty,category,2,,"Mar 12, 2019 | 7:54 PM",,World Teams 6-7: The moment of truth,https://chess24.com/en/read/news/world-teams-6-7-the-moment-of-truth
Colin McGourty,category,0,,"Mar 14, 2019 | 1:34 AM",,Russia and China claim World Team gold ,https://chess24.com/en/read/news/russia-and-china-claim-world-team-gold
Colin McGourty,category,37,,"Mar 15, 2019 | 9:00 PM",,chess24 and Play Magnus join forces,https://chess24.com/en/read/news/chess24-and-play-magnus-join-forces
chess24 staff,category,0,,"Mar 14, 2019 | 4:00 PM",,Jan's Opening Clinic 23: Part 3,https://chess24.com/en/read/news/jan-s-opening-clinic-23-part-3
Colin McGourty,category,0,,"Mar 17, 2019 | 11:03 AM",,Vitiugov and Anton triumph in Prague,https://chess24.com/en/read/news/vitiugov-and-anton-triumph-in-prague
Colin McGourty,category,11,,"Mar 18, 2019 | 2:10 PM",,Carlsen shines in first Banter Blitz,https://chess24.com/en/read/news/carlsen-shines-in-first-banter-blitz
Colin McGourty,category,3,,"Mar 20, 2019 | 9:38 AM",,Nakamura-So as US Champs kick off in Saint Louis,https://chess24.com/en/read/news/nakamura-so-as-us-champs-kick-off-in-saint-louis
Colin McGourty,category,47,,"Mar 21, 2019 | 10:05 AM",,Carlsen & Giri’s #MoveForEquality,https://chess24.com/en/read/news/carlsen-giri-s-move-for-equality-12-hour-banterthon
Colin McGourty,category,0,,"Mar 22, 2019 | 6:26 PM",,US Champs 1-2: Gareyev’s rocky start,https://chess24.com/en/read/news/us-champs-1-2-gareyev-s-rocky-start
Colin McGourty,category,0,,"Mar 24, 2019 | 11:53 AM",,European Championship 1-5: Four leaders,https://chess24.com/en/read/news/european-championship-1-5-four-leaders
Colin McGourty,category,7,,"Mar 25, 2019 | 6:26 PM",,Keymer to face Carlsen in GRENKE Chess Classic,https://chess24.com/en/read/news/keymer-to-face-carlsen-in-grenke-chess-classic
Colin McGourty,category,3,,"Mar 24, 2019 | 4:25 PM",,US Champs 3-4: Magnus trolls as Fabi misses win,https://chess24.com/en/read/news/us-champs-3-4-magnus-trolls-as-fabi-misses-win
Colin McGourty,category,50,,"Mar 26, 2018 | 11:59 PM",,Berlin Candidates 13: Fabi leads thrilling chase,https://chess24.com/en/read/news/berlin-candidates-13-fabi-leads-thrilling-chase
Colin McGourty,category,71,,"Mar 28, 2018 | 9:20 AM",,Berlin Candidates 14: It's Carlsen-Caruana!,https://chess24.com/en/read/news/berlin-candidates-14-it-s-carlsen-caruana
Colin McGourty,category,4,,"Mar 29, 2018 | 7:34 PM",,Ivan Saric wins 2018 European Championship,https://chess24.com/en/read/news/ivan-saric-wins-2018-european-championship
Colin McGourty,category,10,,"Mar 30, 2018 | 2:43 PM",,Caruana & Carlsen meet in GRENKE Classic Round 1,https://chess24.com/en/read/news/caruana-carlsen-meet-in-grenke-classic-round-1
Colin McGourty,category,10,,"Apr 1, 2018 | 8:33 AM",,GRENKE Classic 1: Caruana battles Carlsen to draw,https://chess24.com/en/read/news/grenke-classic-1-caruana-battles-carlsen-to-draw
Colin McGourty,category,3,,"Apr 2, 2018 | 7:42 AM",,GRENKE Classic 2: MVL beats Anand | Vitiugov leads,https://chess24.com/en/read/news/grenke-classic-2-mvl-beats-anand-as-vitiugov-leads
Colin McGourty,category,36,,"Apr 3, 2018 | 7:59 AM",,GRENKE Classic 3: MVL & Fabi win as Keymer stars,https://chess24.com/en/read/news/grenke-classic-3-mvl-fabi-win-as-keymer-stars
Colin McGourty,category,1,,"Apr 5, 2018 | 9:33 AM",,GRENKE Classic 4: Caruana keeps on winning,https://chess24.com/en/read/news/grenke-classic-4-caruana-keeps-on-winning
Colin McGourty,category,3,,"Apr 6, 2018 | 9:51 AM",,GRENKE Classic 5: Meier misses Carlsen win,https://chess24.com/en/read/news/grenke-classic-5-meier-misses-carlsen-win
Colin McGourty,category,3,,"Apr 7, 2018 | 10:09 AM",,GRENKE Classic 6: Bluebaum beats Anand,https://chess24.com/en/read/news/grenke-classic-6-bluebaum-beats-anand
Colin McGourty,category,6,,"Apr 7, 2018 | 11:04 PM",,GRENKE Classic 7: Caruana & Carlsen grab wins,https://chess24.com/en/read/news/grenke-classic-7-caruana-carlsen-grab-wins
Colin McGourty,category,11,,"Apr 9, 2018 | 8:08 AM",,GRENKE Classic 8: Vitiugov thwarts Carlsen,https://chess24.com/en/read/news/grenke-classic-8-vitiugov-thwarts-carlsen
Colin McGourty,category,29,,"Apr 10, 2018 | 11:04 AM",,Fabi again! 7 conclusions from GRENKE Chess 2018,https://chess24.com/en/read/news/fabi-again-caruana-again-7-conclusions-from-grenke-chess-2018
Colin McGourty,category,3,,"Apr 11, 2018 | 5:42 PM",,Diego Flores wins the Dubai Open,https://chess24.com/en/read/news/diego-flores-wins-the-dubai-open
Colin McGourty,category,49,,"Apr 16, 2018 | 4:18 PM",,"Prodigy watch, Short’s Bangkok blues & more",https://chess24.com/en/read/news/prodigy-watch-short-s-bangkok-blues-more
Colin McGourty,category,13,,"Apr 14, 2018 | 9:20 AM",,Gelfand on returning to Belarus after 20 years,https://chess24.com/en/read/news/gelfand-on-returning-to-belarus-after-20-years
Colin McGourty,category,5,,"Apr 17, 2018 | 7:13 PM",,Mamedyarov on the Candidates and Shamkir,https://chess24.com/en/read/news/mamedyarov-on-the-candidates-and-shamkir
Colin McGourty,category,9,,"Apr 18, 2018 | 3:06 PM",,US Chess Championships start today,https://chess24.com/en/read/news/us-chess-championships-start-today
Colin McGourty,category,22,,"Apr 19, 2018 | 10:41 AM",,US Champs 1: So wins as Naka and Fabi struggle,https://chess24.com/en/read/news/us-champs-1-so-wins-as-naka-and-fabi-struggle
Colin McGourty,category,2,,"Apr 20, 2018 | 3:24 PM",,US Champs 2: Fabi on fire | So & Akobian lead,https://chess24.com/en/read/news/us-champs-2-fabi-on-fire-so-akobian-lead
Colin McGourty,category,0,,"Apr 20, 2018 | 7:54 AM",,Shamkir Round 1: Carlsen and Mamedyarov draw,https://chess24.com/en/read/news/shamkir-round-1-carlsen-and-mamedyarov-draw
Colin McGourty,category,2,,"Apr 21, 2018 | 2:43 PM",,"US Champs 3: Caruana hits the front, again",https://chess24.com/en/read/news/us-champs-3-caruana-hits-the-front-again
Colin McGourty,category,42,,"Apr 22, 2018 | 11:01 AM",,Shamkir Chess 2-3:  Why all the draws?,https://chess24.com/en/read/news/shamkir-chess-2-3-why-all-the-draws
Colin McGourty,category,8,,"Apr 23, 2018 | 12:43 PM",,US Champs 4-5: Caruana hits the wall,https://chess24.com/en/read/news/us-champs-4-5-caruana-hits-the-wall
Colin McGourty,category,12,,"Apr 24, 2018 | 9:24 AM",,Shamkir Chess 4-5: Topalov and Carlsen strike,https://chess24.com/en/read/news/shamkir-chess-4-5-topalov-and-carlsen-strike
Colin McGourty,category,3,,"Apr 25, 2018 | 12:46 AM",,US Champs 6: Fabi is back but Shankland leads,https://chess24.com/en/read/news/us-champs-6-fabi-is-back-but-shankland-leads
Colin McGourty,category,17,,"Apr 26, 2018 | 9:27 AM",,US Champs 7: Zviad the Impaler,https://chess24.com/en/read/news/us-champs-7-zviad-the-impaler
Colin McGourty,category,4,,"Apr 27, 2018 | 8:52 AM",,Shamkir Chess 6-7: Carlsen hits the front,https://chess24.com/en/read/news/shamkir-chess-6-7-carlsen-hits-the-front
Colin McGourty,category,4,,"Apr 27, 2018 | 7:39 PM",,Shamkir Chess 8: Carlsen beats Giri to close on title,https://chess24.com/en/read/news/shamkir-chess-8-carlsen-beats-giri-to-close-on-title
Colin McGourty,category,8,,"Apr 28, 2018 | 12:16 PM",,US Champs 8-9: Shankland & Wang shock leaders,https://chess24.com/en/read/news/us-champs-8-9-shankland-wang-shock-leaders
Colin McGourty,category,24,,"Apr 29, 2018 | 6:55 AM",,Shamkir Chess 9: Carlsen completes his hat-trick,https://chess24.com/en/read/news/shamkir-chess-9-carlsen-completes-his-hat-trick
Colin McGourty,category,14,,"Apr 30, 2018 | 10:00 AM",,US Champs 10-11: Shankland in dreamland,https://chess24.com/en/read/news/us-champs-10-11-shankland-in-dreamland
Colin McGourty,category,1,,"May 4, 2018 | 9:22 PM",,Grandelius off to fast start in TePe Sigeman sprint,https://chess24.com/en/read/news/grandelius-off-to-winning-start-in-tepe-sigeman-chess
Colin McGourty,category,17,,"May 3, 2018 | 3:42 PM",,Women’s World Championship starts in Shanghai,https://chess24.com/en/read/news/women-s-world-championship-starts-in-shanghai
Colin McGourty,category,5,,"Apr 30, 2018 | 11:28 PM",,Nazi Paikidze wins her 2nd US Women’s title,https://chess24.com/en/read/news/nazi-paikidze-wins-her-2nd-us-women-s-title
Colin McGourty,category,10,,"May 6, 2018 | 7:49 PM",,Ju Wenjun opens up big World Championship lead,https://chess24.com/en/read/news/ju-wenjun-opens-up-big-world-championship-lead
Colin McGourty,category,23,,"May 8, 2018 | 8:24 AM",,Svidler’s Bronze Horseman lead Russian Teams,https://chess24.com/en/read/news/svidler-s-bronze-horseman-lead-russian-teams
Colin McGourty,category,3,,"May 9, 2018 | 5:33 PM",,Tan Zhongyi’s revival is short-lived,https://chess24.com/en/read/news/tan-zhongyi-s-revival-is-short-lived
Colin McGourty,category,8,,"May 10, 2018 | 3:44 PM",,Evgeni Vasiukov dies at 85,https://chess24.com/en/read/news/evgeni-vasiukov-dies-at-85
Colin McGourty,category,13,,"May 12, 2018 | 7:46 PM",,Tan Zhongyi strikes for 5th decisive game in a row,https://chess24.com/en/read/news/tan-zhongyi-strikes-for-5th-decisive-game-in-a-row
chess24 staff,category,81,,"May 14, 2018 | 3:34 PM",,Jan's Opening Clinic 19,https://chess24.com/en/read/news/jan-s-opening-clinic-19
Colin McGourty,category,2,,"May 16, 2018 | 4:20 PM",,Women’s chess title battle goes down to the wire,https://chess24.com/en/read/news/women-s-world-championship-goes-down-to-the-wire
Colin McGourty,category,4,,"May 15, 2018 | 6:17 PM",,Shankland and Dreev lead at halfway in Cuba,https://chess24.com/en/read/news/shankland-and-dreev-lead-at-halfway-in-cuba
chess24 staff,category,7,,"May 17, 2018 | 4:22 PM",,Jan's Opening Clinic 19: Part 1,https://chess24.com/en/read/news/jan-s-opening-clinic-19-part-1
Colin McGourty,category,20,,"May 18, 2018 | 2:14 PM",,Ju Wenjun is the 17th Women’s World Champion,https://chess24.com/en/read/news/ju-wenjun-is-the-17th-women-s-world-chess-champion
Colin McGourty,category,14,,"May 20, 2018 | 1:24 PM",,Shankland up to world no. 30 with Capablanca win,https://chess24.com/en/read/news/shankland-up-to-world-no-30-with-capablanca-win
Colin McGourty,category,3,,"May 23, 2018 | 8:51 AM",,Svidler on winning the Russian Team Championship,https://chess24.com/en/read/news/svidler-on-winning-the-russian-team-championship
Colin McGourty,category,5,,"May 21, 2018 | 8:20 PM",,Duda wins his 1st Polish Championship,https://chess24.com/en/read/news/duda-wins-1st-polish-championship
chess24 staff,category,2,,"May 24, 2018 | 12:56 PM",,Piorun wins Polish-Hungarian Friendship event,https://chess24.com/en/read/news/piorun-wins-6th-polish-hungarian-friendship-tournament
Colin McGourty,category,13,,"May 25, 2018 | 9:55 AM",,"Giri beats Fabi, but Baden-Baden win Bundesliga",https://chess24.com/en/read/news/giri-beats-caruana-but-baden-baden-win-bundesliga
chess24 staff,category,6,,"May 24, 2018 | 3:00 PM",,Jan's Opening Clinic 19: Part 2,https://chess24.com/en/read/news/jan-s-opening-clinic-19-part-2
Colin McGourty,category,7,,"May 27, 2018 | 9:35 AM",,Altibox Norway Chess 2018 Preview,https://chess24.com/en/read/news/altibox-norway-chess-2018-preview
Colin McGourty,category,6,,"May 29, 2018 | 9:53 AM",,Norway Chess 1: Carlsen shows Caruana who’s boss,https://chess24.com/en/read/news/norway-chess-1-carlsen-shows-caruana-who-s-boss
Colin McGourty,category,5,,"May 28, 2018 | 10:38 AM",,Wesley So wins Norway Chess blitz,https://chess24.com/en/read/news/wesley-so-wins-norway-chess-blitz
Colin McGourty,category,9,,"May 29, 2018 | 11:17 PM",,Norway Chess 2: Caruana blunders on day of draws,https://chess24.com/en/read/news/norway-chess-2-caruana-blunders-on-day-of-draws
Colin McGourty,category,42,,"May 30, 2018 | 11:04 PM",,Norway Chess 3: Magnus beats Lev to cross 2850,https://chess24.com/en/read/news/norway-chess-3-magnus-beats-lev-to-cross-2850
chess24 staff,category,6,,"May 31, 2018 | 3:01 PM",,Jan's Opening Clinic 19: Part 3,https://chess24.com/en/read/news/jan-s-opening-clinic-19-part-3
Colin McGourty,category,4,,"Jun 2, 2018 | 11:46 PM",,Norway Chess 5: Caruana stops Karjakin,https://chess24.com/en/read/news/norway-chess-5-caruana-stops-karjakin
Colin McGourty,category,1,,"Jun 2, 2018 | 9:38 AM",,Norway Chess 4: Karjakin and Aronian strike,https://chess24.com/en/read/news/norway-chess-4-karjakin-and-aronian-strike
Colin McGourty,category,17,,"Jun 4, 2018 | 7:58 AM",,Norway Chess 6: So beats Carlsen for the 1st time,https://chess24.com/en/read/news/norway-chess-6-so-beats-carlsen-for-the-1st-time
Colin McGourty,category,21,,"Jun 5, 2018 | 10:13 PM",,Norway Chess 7: Vishy beats MVL to join leaders,https://chess24.com/en/read/news/norway-chess-7-vishy-beats-mvl-to-join-leaders
Colin McGourty,category,6,,"Jun 7, 2018 | 9:43 AM",,Norway Chess 8: Carlsen vs. the USA,https://chess24.com/en/read/news/norway-chess-8-carlsen-vs-the-usa
chess24 staff,category,2,,"Jun 7, 2018 | 3:23 PM",,Jan's Opening Clinic 19: Part 4,https://chess24.com/en/read/news/jan-s-opening-clinic-19-part-4
Colin McGourty,category,23,,"Jun 8, 2018 | 12:57 AM",,Fabi again! 7 Conclusions from Norway Chess 2018,https://chess24.com/en/read/news/fabi-again-7-conclusions-from-norway-chess-2018
Colin McGourty,category,11,,"Jun 10, 2018 | 11:06 AM",,2018 Grand Chess Tour to start in Leuven,https://chess24.com/en/read/news/2018-grand-chess-tour-to-start-in-leuven
Colin McGourty,category,8,,"Jun 12, 2018 | 9:02 PM",,"Leuven GCT, Day 1: So supreme",https://chess24.com/en/read/news/leuven-gct-day-1-so-supreme
Colin McGourty,category,3,,"Jun 13, 2018 | 9:18 PM",,"Leuven GCT, Day 2: Wesley extends his lead",https://chess24.com/en/read/news/leuven-gct-day-2-wesley-extends-his-lead
chess24 staff,category,1,,"Jun 14, 2018 | 3:03 PM",,Jan's Opening Clinic 19: Part 5,https://chess24.com/en/read/news/jan-s-opening-clinic-19-part-5
Colin McGourty,category,9,,"Jun 14, 2018 | 8:02 PM",,"Leuven GCT, Day 3: Wesley So cruises to rapid win",https://chess24.com/en/read/news/leuven-gct-day-3-wesley-so-cruises-to-rapid-win
Colin McGourty,category,4,,"Jun 15, 2018 | 9:49 PM",,"Leuven GCT, Day 4: So stumbles at the last",https://chess24.com/en/read/news/leuven-gct-day-4-so-stumbles-at-the-last
Colin McGourty,category,22,,"Jun 16, 2018 | 8:50 PM",,"Leuven GCT, Day 5: Wesley wins final day thriller",https://chess24.com/en/read/news/leuven-gct-day-5-wesley-wins-final-day-thriller
Colin McGourty,category,4,,"Jun 18, 2018 | 6:59 PM",,Svidler and Harikrishna win rapid matches,https://chess24.com/en/read/news/svidler-and-harikrishna-win-rapid-matches
chess24 staff,category,79,,"Jun 19, 2018 | 11:07 AM",,Jan's Opening Clinic 20,https://chess24.com/en/read/news/jan-s-opening-clinic-20
chess24 staff,category,2,,"Jun 21, 2018 | 8:13 PM",,Jan's Opening Clinic 20: Part 1,https://chess24.com/en/read/news/jan-s-opening-clinic-20-part-1
Carlos Colodro,category,9,,"Jun 21, 2018 | 2:09 AM",,"Paris GCT, Day 1: Caruana's woes continue",https://chess24.com/en/read/news/paris-gct-day-1-caruanas-woes-continue
Carlos Colodro,category,6,,"Jun 22, 2018 | 12:52 AM",,"Paris GCT, Day 2: So takes the lead",https://chess24.com/en/read/news/paris-gct-day-2-so-takes-the-lead
Carlos Colodro,category,15,,"Jun 22, 2018 | 11:43 PM",,"Paris GCT, Day 3: Caruana and MVL bounce back",https://chess24.com/en/read/news/paris-gct-day-3-caruana-and-mvl-bounce-back
Colin McGourty,category,36,,"Jun 24, 2018 | 11:56 AM",,Praggnanandhaa is 2nd youngest grandmaster ever,https://chess24.com/en/read/news/praggnanandhaa-is-2nd-youngest-grandmaster-ever
Carlos Colodro,category,11,,"Jun 24, 2018 | 10:22 PM",,Nakamura wins Paris Grand Chess Tour,https://chess24.com/en/read/news/nakamura-wins-paris-grand-chess-tour
Colin McGourty,category,14,,"Jun 26, 2018 | 2:35 PM",,Magnus Carlsen to play the Sinquefield Cup,https://chess24.com/en/read/news/magnus-carlsen-to-play-the-sinquefield-cup
chess24 staff,category,3,,"Jun 28, 2018 | 3:10 PM",,Jan's Opening Clinic 20: Part 2,https://chess24.com/en/read/news/jan-s-opening-clinic-20-part-2
Colin McGourty,category,1,,"Jul 2, 2018 | 3:17 PM",,18-year-old Sarana leads Russian Higher League,https://chess24.com/en/read/news/18-year-old-sarana-leads-russian-higher-league
Colin McGourty,category,34,,"Jun 30, 2018 | 4:06 PM",,The Ilyumzhinov era is over,https://chess24.com/en/read/news/the-ilyumzhinov-era-is-over
chess24 staff,category,1,,"Jul 5, 2018 | 3:00 PM",,Jan's Opening Clinic 20: Part 3,https://chess24.com/en/read/news/jan-s-opening-clinic-20-part-3
Colin McGourty,category,2,,"Jul 4, 2018 | 12:13 PM",,Nepo and Naiditsch lead in Jerusalem,https://chess24.com/en/read/news/nepo-leads-as-fortune-favours-the-bold-in-jerusalem
Colin McGourty,category,17,,"Jul 6, 2018 | 5:05 PM",,Svidler: “I don’t see myself quitting commentary”,https://chess24.com/en/read/news/svidler-i-don-t-see-myself-quitting-commentary
David Martínez,category,18,,"Jul 7, 2018 | 9:30 AM",,"Leon Masters 1: So beats ""genius"" Praggnanandhaa",https://chess24.com/en/read/news/leon-masters-1-so-beats-genius-praggnanandhaa
David Martínez,category,0,,"Jul 8, 2018 | 10:22 AM",,Leon Masters 2: Vallejo has two lives,https://chess24.com/en/read/news/leon-masters-2-vallejo-has-two-lives
David Martínez,category,5,,"Jul 9, 2018 | 9:23 AM",,Wesley So defends his Leon Masters title,https://chess24.com/en/read/news/wesley-so-defends-his-leon-masters-title
Colin McGourty,category,25,,"Jul 10, 2018 | 2:01 PM",,Nepo and Gelfand on Carlsen-Caruana and more,https://chess24.com/en/read/news/nepo-and-gelfand-on-carlsen-caruana-and-more
chess24 staff,category,0,,"Jul 12, 2018 | 3:51 PM",,Jan's Opening Clinic 20: Part 4,https://chess24.com/en/read/news/jan-s-opening-clinic-20-part-4
Colin McGourty,category,7,,"Jul 13, 2018 | 7:30 PM",,Kramnik hunts 11th Dortmund title,https://chess24.com/en/read/news/kramnik-hunts-11th-dortmund-title
Colin McGourty,category,6,,"Jul 16, 2018 | 11:05 AM",,"Dortmund 2018, 2: Duda takes the lead",https://chess24.com/en/read/news/dortmund-2018-2-duda-takes-the-lead
Colin McGourty,category,2,,"Jul 15, 2018 | 9:43 AM",,"Dortmund 2018, 1: ""Chess is ugly and a draw""",https://chess24.com/en/read/news/dortmund-2018-1-chess-is-ugly-and-a-draw
Colin McGourty,category,7,,"Jul 18, 2018 | 8:04 AM",,"Dortmund 2018, 3: Duda strikes again as Giri loses",https://chess24.com/en/read/news/dortmund-2018-3-duda-strikes-again-as-giri-loses
Colin McGourty,category,1,,"Jul 19, 2018 | 12:21 PM",,"Dortmund 2018, 4: Kramnik halts Duda’s rise",https://chess24.com/en/read/news/dortmund-2018-4-kramnik-halts-duda-s-rise
Colin McGourty,category,1,,"Jul 24, 2019 | 7:09 AM",,Riga GP Final 2: MVL hits back to force tiebreaks,https://chess24.com/en/read/news/riga-grand-prix-final-2-mvl-hits-back-to-force-tiebreaks
Colin McGourty,category,2,,"Jul 23, 2019 | 9:05 AM",,Riga Grand Prix Final 1: Mamedyarov strikes first,https://chess24.com/en/read/news/riga-grand-prix-final-1-mamedyarov-strikes-first
Colin McGourty,category,4,,"Jul 27, 2019 | 8:14 AM",,The Paris Grand Chess Tour starts today,https://chess24.com/en/read/news/the-paris-grand-chess-tour-starts-today
Colin McGourty,category,2,,"Jul 28, 2019 | 10:43 AM",,"Paris GCT, Rapid Day 1: Anand & Caruana lead",https://chess24.com/en/read/news/paris-gct-rapid-day-1-anand-caruana-lead
Colin McGourty,category,16,,"Jul 25, 2019 | 10:57 AM",,Mamedyarov wins dramatic Riga Grand Prix Final,https://chess24.com/en/read/news/mamedyarov-wins-dramatic-riga-grand-prix-final
Colin McGourty,category,0,,"Jul 29, 2019 | 10:31 AM",,Paris GCT Rapid Day 2: MVL takes over,https://chess24.com/en/read/news/paris-gct-rapid-day-2-mvl-takes-over
chess24 staff,category,58,,"Jul 29, 2019 | 6:45 PM",,Jan's Opening Clinic 24,https://chess24.com/en/read/news/jan-s-opening-clinic-24
Colin McGourty,category,5,,"Jul 30, 2019 | 12:13 PM",,"Paris GCT Day 3: MVL wins rapid, Grischuk on fire",https://chess24.com/en/read/news/paris-gct-rapid-day-3-mvl-cruises-grischuk-on-fire
chess24 staff,category,4,,"Aug 1, 2019 | 3:15 PM",,Jan's Opening Clinic 24: Part 1,https://chess24.com/en/read/news/jan-s-opening-clinic-24-part-1
Colin McGourty,category,2,,"Aug 1, 2019 | 9:35 AM",,"Paris GCT Day 4: MVL’s lead grows despite ""bad day""",https://chess24.com/en/read/news/paris-gct-blitz-day-1-bad-day-but-mvl-s-lead-grows
Colin McGourty,category,7,,"Aug 4, 2019 | 8:10 PM",,Kramnik makes winning return in blitz,https://chess24.com/en/read/news/kramnik-makes-winning-return-in-blitz
Colin McGourty,category,3,,"Aug 6, 2019 | 10:03 AM",,Levitov Chess Week 2: Nepo halts Vishy’s charge,https://chess24.com/en/read/news/levitov-chess-week-day-2-nepo-halts-vishy-s-charge
Colin McGourty,category,8,,"Aug 2, 2019 | 11:25 AM",,MVL’s “horror-show” win | Paris Winners & Losers,https://chess24.com/en/read/news/mvl-s-horror-show-win-paris-gct-winners-losers
Colin McGourty,category,6,,"Aug 7, 2019 | 6:06 PM",,Nepo wins Levitov Chess Week in photo finish,https://chess24.com/en/read/news/nepo-wins-levitov-chess-week-in-photo-finish
chess24 staff,category,2,,"Aug 9, 2019 | 4:18 PM",,Jan's Opening Clinic 24: Part 2,https://chess24.com/en/read/news/jan-s-opening-clinic-24-part-2
Colin McGourty,category,5,,"Aug 10, 2019 | 10:47 AM",,Magnus is back for the St. Louis Rapid & Blitz,https://chess24.com/en/read/news/magnus-is-back-for-the-st-louis-rapid-blitz
Colin McGourty,category,0,,"Aug 11, 2019 | 10:42 AM",,"STL Rapid & Blitz 1: Ding beats Carlsen, Levon leads",https://chess24.com/en/read/news/stl-rapid-blitz-1-ding-beats-carlsen-levon-leads
Colin McGourty,category,9,,"Aug 12, 2019 | 10:02 AM",,STL Rapid & Blitz 2: A bad day for Magnus,https://chess24.com/en/read/news/stl-rapid-blitz-2-a-bad-day-for-magnus
Colin McGourty,category,3,,"Aug 13, 2019 | 10:07 AM",,STL Rapid & Blitz 3: MVL is rapid world no. 1,https://chess24.com/en/read/news/stl-rapid-blitz-mvl-is-rapid-world-no-1
chess24 staff,category,1,,"Aug 16, 2019 | 3:00 PM",,Jan's Opening Clinic 24: Part 3,https://chess24.com/en/read/news/jan-s-opening-clinic-24-part-3
Colin McGourty,category,13,,"Aug 14, 2019 | 2:03 PM",,STL Rapid & Blitz 4: “Something is dead wrong” (Kasparov),https://chess24.com/en/read/news/stl-rapid-blitz-4-something-is-dead-wrong-kasparov
Colin McGourty,category,11,,"Aug 15, 2019 | 2:20 PM",,St. Louis Rapid & Blitz Winners & Losers,https://chess24.com/en/read/news/st-louis-rapid-blitz-winners-losers
Colin McGourty,category,8,,"Aug 16, 2019 | 5:17 PM",,Magnus vs. History: Sinquefield Cup starts Saturday,https://chess24.com/en/read/news/magnus-vs-history-sinquefield-cup-starts-saturday
Colin McGourty,category,6,,"Aug 18, 2019 | 10:39 AM",,Sinquefield 1: Anand grabs lead as Nepo blunders,https://chess24.com/en/read/news/sinquefield-cup-1-anand-grabs-lead-as-nepo-blunders
Colin McGourty,category,4,,"Aug 20, 2019 | 10:46 AM",,Sinquefield 3: All quiet on the Midwestern front,https://chess24.com/en/read/news/sinquefield-cup-3-all-quiet-on-the-midwestern-front
Colin McGourty,category,3,,"Aug 19, 2019 | 11:20 AM",,Sinquefield Cup 2: “It hurts!”,https://chess24.com/en/read/news/sinquefield-cup-2-it-hurts
Colin McGourty,category,5,,"Aug 21, 2019 | 11:35 AM",,Sinquefield Cup 4: Caruana joins Anand in the lead,https://chess24.com/en/read/news/sinquefield-cup-4-caruana-joins-anand-in-lead
Colin McGourty,category,11,,"Aug 22, 2019 | 12:53 PM",,Sinquefield Cup 5: Ding and Nepo strike,https://chess24.com/en/read/news/sinquefield-cup-5-ding-and-nepo-strike
Colin McGourty,category,2,,"Aug 24, 2019 | 1:46 PM",,Sinquefield Cup 6: Vishy misses his chance,https://chess24.com/en/read/news/sinquefield-cup-6-vishy-misses-his-chance
 ,category,3,,"Aug 25, 2019 | 1:49 PM",,Sinquefield Cup 7: Dead Heat at the Top,https://chess24.com/en/read/news/sinquefield-cup-7-dead-heat-at-the-top
Colin McGourty,category,4,,"Aug 26, 2019 | 11:59 AM",,Sinquefield Cup 8: Nepo & Karjakin join 5-way tie,https://chess24.com/en/read/news/sinquefield-cup-8-nepo-karjakin-join-5-way-tie
Colin McGourty,category,7,,"Aug 27, 2019 | 12:22 AM",,Pal Benko dies aged 91,https://chess24.com/en/read/news/pal-benko-dies-aged-91
